seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
seq,Timestamp,Latitude,Longitude,vel_ts,boat_linear_x,boat_linear_y,z,boat_heading,depth_ts,depth,wind_ts,wind_sensor_speed,wind_sensor_dir,current_ts,current_star_front,current_port_front,current_port_rear,current_star_rear
129,1455208307.28,34.1331447,-81.2891167,1455208307.28,0.588102453586,-1.74348372636,0.0,157.66,1455208307.77,4.19999980927,1455208307.51,2.0,315,1455208307.26,3.75,4.07000017166,0.430000007153,0.0
130,1455208308.78,34.1331205,-81.2891066,1455208308.78,0.567714020841,-1.61300985445,0.0,157.76,1455208309.11,3.90000009537,1455208308.52,2.59999990463,0,1455208308.26,3.6400001049,3.97000002861,0.209999993443,0.0
131,1455208310.28,34.1330999,-81.289097,1455208310.28,0.549817407962,-1.60863321422,0.0,157.43,1455208310.45,3.90000009537,1455208309.43,2.20000004768,0,1455208310.27,3.53999996185,3.97000002861,0.319999992847,0.0
132,1455208311.28,34.1330847,-81.2890904,1455208311.78,0.538331151297,-1.64411057157,0.0,157.96,1455208311.8,3.90000009537,1455208311.45,0.699999988079,0,1455208311.27,3.6400001049,3.8599998951,0.209999993443,0.0
133,1455208312.78,34.1330609,-81.2890805,1455208312.78,0.637972462748,-1.70452079388,0.0,158.58,1455208313.12,3.90000009537,1455208312.46,0.0,0,1455208312.27,3.6400001049,3.97000002861,0.209999993443,0.0
134,1455208314.28,34.13304,-81.2890723,1455208314.28,0.398721879694,-1.70397208388,0.0,160.57,1455208314.46,3.59999990463,1455208314.47,0.0,0,1455208314.28,3.6400001049,3.8599998951,0.109999999404,0.0
135,1455208315.78,34.1330157,-81.2890627,1455208315.28,0.52856013948,-1.81458650357,0.0,162.33,1455208315.8,3.20000004768,1455208315.48,0.0,0,1455208315.28,3.75,3.97000002861,0.430000007153,0.0
136,1455208316.28,34.1330096,-81.2890605,1455208315.78,0.379865607764,-1.69802889258,0.0,162.54,1455208317.13,2.90000009537,1455208316.49,0.699999988079,0,1455208316.28,3.6400001049,4.07000017166,0.319999992847,0.0
137,1455208316.78,34.1330002,-81.2890569,1455208316.78,0.398250187358,-1.64240579281,0.0,162.65,1455208318.47,2.90000009537,1455208317.5,0.0,0,1455208318.29,3.6400001049,4.07000017166,0.209999993443,0.0
138,1455208317.28,34.1329936,-81.2890548,1455208317.78,0.488266027183,-1.74289881711,0.0,163.14,1455208319.81,2.90000009537,1455208319.42,1.5,0,1455208317.28,4.07000017166,3.97000002861,0.209999993443,0.0
139,1455208318.28,34.1329773,-81.2890493,1455208319.28,0.379779806497,-1.72877624306,0.0,162.84,1455208321.15,2.90000009537,1455208318.51,0.0,315,1455208321.29,3.6400001049,4.07000017166,0.319999992847,0.0
140,1455208319.78,34.132952,-81.2890415,1455208320.78,0.370224293242,-1.6796827,0.0,165.09,1455208322.5,3.20000004768,1455208320.43,4.0,315,1455208322.3,3.6400001049,4.07000017166,0.319999992847,0.0
141,1455208320.28,34.1329459,-81.2890395,1455208320.28,0.626665152454,-1.74062942257,0.0,165.83,1455208323.82,3.20000004768,1455208321.44,5.30000019073,315,1455208320.29,3.75,4.07000017166,0.540000021458,0.0
142,1455208321.28,34.1329298,-81.2890353,1455208323.28,0.270096127781,-1.71890898007,0.0,167.49,1455208325.16,3.20000004768,1455208324.47,3.29999995232,315,1455208324.3,3.75,4.07000017166,0.209999993443,0.0
143,1455208323.78,34.132888,-81.2890266,1455208325.28,0.309314234964,-1.93543915018,0.0,167.31,1455208326.5,3.59999990463,1455208326.48,1.29999995232,0,1455208326.31,3.75,3.97000002861,0.209999993443,0.0
144,1455208325.28,34.1328652,-81.289021,1455208326.28,0.229657293311,-1.82561154894,0.0,165.94,1455208327.84,3.59999990463,1455208327.49,0.699999988079,0,1455208327.31,3.53999996185,3.97000002861,0.109999999404,0.0
145,1455208326.28,34.1328491,-81.289017,1455208327.78,0.358332730615,-1.35336530699,0.0,164.31,1455208329.17,3.59999990463,1455208328.5,0.699999988079,338,1455208328.31,3.0,3.0,0.109999999404,0.0
146,1455208327.28,34.1328344,-81.289013,1455208329.78,0.299499825567,-1.03764148649,0.0,161.36,1455208330.51,3.90000009537,1455208330.42,0.0,0,1455208330.32,1.92999994755,2.1400001049,0.0,0.0
147,1455208330.78,34.1327962,-81.2890005,1455208330.28,0.267670558968,-0.921928669617,0.0,160.3,1455208331.85,3.90000009537,1455208329.41,0.0,0,1455208331.32,1.71000003815,1.92999994755,0.0,0.0
148,1455208332.28,34.1327852,-81.2889953,1455208332.78,0.238307781864,-0.774150761224,0.0,159.14,1455208333.2,3.90000009537,1455208331.43,0.699999988079,0,1455208332.32,1.5,1.71000003815,0.0,0.0
149,1455208333.77,34.1327744,-81.2889905,1455208333.77,0.189147243818,-0.746406940051,0.0,158.09,1455208334.53,3.90000009537,1455208334.46,0.0,0,1455208334.32,1.17999994755,1.38999998569,0.0,0.0
150,1455208335.78,34.1327644,-81.2889849,1455208335.27,0.309571793024,-0.638956418673,0.0,157.75,1455208335.87,3.90000009537,1455208335.47,0.0,0,1455208335.33,1.07000005245,1.5,0.0,0.0
151,1455208336.78,34.132759,-81.2889828,1455208336.78,0.228848275198,-0.586965473379,0.0,157.53,1455208337.2,3.90000009537,1455208336.48,0.699999988079,0,1455208336.33,0.75,1.17999994755,0.0,0.0
152,1455208337.77,34.1327545,-81.28898,1455208338.27,0.330095413277,-0.559943763367,0.0,156.46,1455208338.54,4.19999980927,1455208338.49,0.699999988079,0,1455208338.33,0.75,0.959999978542,0.0,0.0
153,1455208339.78,34.132746,-81.2889741,1455208339.78,0.327070105587,-0.584743658393,0.0,154.99,1455208339.9,4.19999980927,1455208339.4,2.20000004768,0,1455208339.34,0.540000021458,0.959999978542,0.0,0.0
154,1455208340.78,34.1327418,-81.2889708,1455208340.78,0.306402843981,-0.444654132107,0.0,153.92,1455208341.22,4.19999980927,1455208340.41,2.0,45,1455208340.34,0.540000021458,0.959999978542,0.109999999404,0.0
155,1455208342.27,34.1327367,-81.2889666,1455208342.27,0.286174212096,-0.434170842332,0.0,152.6,1455208342.56,4.19999980927,1455208341.42,2.59999990463,45,1455208342.34,0.430000007153,0.860000014305,0.0,0.0
156,1455208343.28,34.1327332,-81.2889635,1455208342.78,0.354000843188,-0.471999367608,0.0,151.94,1455208343.9,4.19999980927,1455208343.44,2.59999990463,45,1455208343.34,0.540000021458,0.860000014305,0.0,0.0
157,1455208344.28,34.1327298,-81.2889605,1455208343.77,0.149057670274,-0.466778117453,0.0,151.5,1455208345.23,4.19999980927,1455208344.45,2.59999990463,0,1455208344.35,0.430000007153,0.75,0.0,0.0
158,1455208344.78,34.1327281,-81.2889586,1455208345.27,0.349273463371,-0.329253774139,0.0,150.49,1455208346.57,4.19999980927,1455208345.46,2.59999990463,0,1455208346.35,0.319999992847,0.75,0.0,0.0
159,1455208346.27,34.1327241,-81.2889546,1455208346.27,0.275998223807,-0.246424390951,0.0,148.68,1455208347.91,4.19999980927,1455208346.47,2.59999990463,0,1455208347.36,0.319999992847,0.639999985695,0.0,0.0
160,1455208347.77,34.13272,-81.288949,1455208347.77,0.336754975275,-0.267387521451,0.0,147.52,1455208349.25,4.19999980927,1455208347.48,1.29999995232,0,1455208348.35,0.209999993443,0.540000021458,0.0,0.0
161,1455208349.27,34.1327167,-81.2889446,1455208348.78,0.306346114657,-0.207489898632,0.0,145.21,1455208350.6,4.19999980927,1455208350.4,2.0,23,1455208350.36,0.109999999404,0.430000007153,0.0,0.0
162,1455208349.77,34.1327155,-81.2889426,1455208350.28,0.256651723151,-0.266514339209,0.0,143.93,1455208351.93,4.5,1455208351.41,2.0,0,1455208351.36,0.0,0.430000007153,0.0,0.0
163,1455208350.77,34.1327134,-81.2889394,1455208351.27,0.219636858606,-0.259537377542,0.0,142.59,1455208353.27,4.19999980927,1455208352.42,2.59999990463,23,1455208352.36,0.209999993443,0.430000007153,0.109999999404,0.0
164,1455208352.27,34.1327105,-81.2889352,1455208352.77,0.299080777201,-0.30895094871,0.0,140.93,1455208354.6,4.19999980927,1455208354.44,2.59999990463,45,1455208354.37,0.0,0.540000021458,0.0,0.0
165,1455208352.77,34.132709,-81.2889331,1455208353.27,0.283621461982,-0.0977694548584,0.0,140.07,1455208355.94,4.5,1455208355.45,3.29999995232,45,1455208355.37,0.209999993443,0.540000021458,0.0,0.0
166,1455208354.27,34.1327055,-81.2889283,1455208353.77,0.419273955309,-0.429196167736,0.0,138.21,1455208357.3,4.19999980927,1455208356.46,3.29999995232,45,1455208356.37,0.319999992847,0.639999985695,0.0,0.0
167,1455208354.77,34.1327044,-81.2889261,1455208354.77,0.434220782541,-0.286098430631,0.0,136.36,1455208358.62,4.19999980927,1455208357.47,4.0,45,1455208357.38,0.319999992847,0.639999985695,0.0,0.0
168,1455208356.27,34.1327024,-81.2889211,1455208356.27,0.395758414787,-0.16815254124,0.0,133.82,1455208359.96,4.5,1455208358.48,3.29999995232,45,1455208358.38,0.540000021458,0.639999985695,0.0,0.0
169,1455208357.78,34.1327001,-81.2889151,1455208357.78,0.209859062422,-0.169879880855,0.0,131.05,1455208361.3,4.5,1455208359.39,2.20000004768,45,1455208359.38,0.430000007153,0.860000014305,0.0,0.0
170,1455208358.77,34.1326981,-81.2889109,1455208358.77,0.342771147884,-0.186032094484,0.0,129.79,1455208362.64,4.19999980927,1455208360.39,2.59999990463,45,1455208360.38,0.540000021458,0.860000014305,0.0,0.0
171,1455208360.27,34.1326949,-81.2889042,1455208360.27,0.369487260052,-0.199697683159,0.0,127.76,1455208364.0,4.19999980927,1455208361.4,2.0,45,1455208361.39,0.540000021458,0.860000014305,0.0,0.0
172,1455208361.77,34.1326917,-81.2888974,1455208361.77,0.434747464753,-0.246970933292,0.0,126.28,1455208365.32,4.19999980927,1455208362.41,2.59999990463,45,1455208362.39,0.430000007153,0.860000014305,0.0,0.0
173,1455208362.77,34.1326893,-81.2888927,1455208362.77,0.42326295492,-0.226381251416,0.0,125.29,1455208366.66,4.19999980927,1455208363.42,2.0,45,1455208363.39,0.540000021458,0.959999978542,0.0,0.0
174,1455208364.27,34.1326855,-81.2888855,1455208364.27,0.450003869431,-0.279993781176,0.0,124.8,1455208368.0,4.19999980927,1455208364.43,2.0,23,1455208364.39,0.639999985695,1.07000005245,0.0,0.0
175,1455208365.77,34.1326817,-81.2888781,1455208365.77,0.478317414652,-0.378566309701,0.0,123.93,1455208369.34,4.19999980927,1455208365.44,1.29999995232,0,1455208365.39,0.540000021458,0.959999978542,0.0,0.0
176,1455208366.77,34.1326792,-81.2888736,1455208366.77,0.394085788924,-0.256117923949,0.0,123.92,1455208370.68,4.19999980927,1455208367.46,2.0,0,1455208367.4,0.540000021458,1.07000005245,0.0,0.0
177,1455208368.27,34.132676,-81.2888669,1455208368.27,0.486239828135,-0.27779638143,0.0,124.22,1455208372.01,4.19999980927,1455208368.37,1.5,0,1455208368.4,0.639999985695,0.959999978542,0.0,0.0
178,1455208369.77,34.1326717,-81.2888584,1455208369.77,0.463591879662,-0.364941870866,0.0,124.38,1455208373.35,4.5,1455208369.38,1.29999995232,45,1455208369.4,0.540000021458,1.07000005245,0.0,0.0
179,1455208370.78,34.132669,-81.2888532,1455208370.78,0.424491486725,-0.365249199449,0.0,124.18,1455208374.7,4.5,1455208371.39,2.0,0,1455208371.41,0.639999985695,0.959999978542,0.0,0.0
180,1455208372.27,34.132666,-81.2888465,1455208372.27,0.548817059964,-0.32924130162,0.0,124.21,1455208376.03,4.5,1455208372.4,2.0,0,1455208372.41,0.639999985695,1.07000005245,0.0,0.0
181,1455208373.77,34.1326623,-81.2888378,1455208373.77,0.393241027097,-0.275248060134,0.0,124.09,1455208377.37,4.5,1455208373.41,1.29999995232,45,1455208373.41,0.639999985695,1.07000005245,0.0,0.0
182,1455208374.77,34.1326601,-81.2888325,1455208374.77,0.445225602664,-0.227539365238,0.0,123.8,1455208378.71,4.19999980927,1455208375.44,2.0,45,1455208375.42,0.75,1.17999994755,0.0,0.0
183,1455208376.27,34.1326569,-81.2888247,1455208376.27,0.452169847338,-0.235886475149,0.0,122.8,1455208380.05,4.19999980927,1455208376.44,3.29999995232,45,1455208376.42,0.639999985695,1.07000005245,0.0,0.0
184,1455208377.77,34.1326533,-81.2888167,1455208377.77,0.398582605194,-0.24906205419,0.0,121.43,1455208381.4,4.19999980927,1455208377.45,2.0,45,1455208377.42,0.959999978542,1.17999994755,0.0,0.0
185,1455208378.78,34.1326515,-81.2888115,1455208378.78,0.546762262485,-0.059590505299,0.0,120.29,1455208382.73,4.19999980927,1455208379.37,2.0,0,1455208379.43,0.639999985695,0.959999978542,0.0,0.0
186,1455208380.27,34.1326486,-81.2888038,1455208380.27,0.476774696395,-0.34754264325,0.0,118.94,1455208384.07,4.19999980927,1455208380.38,2.0,45,1455208380.43,0.639999985695,1.07000005245,0.0,0.0
187,1455208381.77,34.1326449,-81.2887954,1455208381.77,0.514793095974,-0.267185456822,0.0,117.14,1455208385.41,4.5,1455208382.4,2.0,45,1455208381.43,0.860000014305,0.959999978542,0.0,0.0
188,1455208382.77,34.1326431,-81.28879,1455208382.77,0.536939051526,-0.159048593034,0.0,116.07,1455208386.75,4.19999980927,1455208383.41,2.59999990463,45,1455208383.44,0.860000014305,1.07000005245,0.0,0.0
189,1455208384.27,34.132641,-81.288782,1455208384.27,0.651024386854,-0.108476945578,0.0,110.26,1455208388.1,4.19999980927,1455208384.41,3.29999995232,45,1455208384.44,0.860000014305,1.17999994755,0.0,0.0
190,1455208385.77,34.1326411,-81.288767,1455208385.77,1.06354136667,0.238704338825,0.0,81.22,1455208389.43,4.19999980927,1455208386.43,3.29999995232,90,1455208385.44,2.03999996185,1.61000001431,0.109999999404,0.0
191,1455208386.77,34.1326455,-81.2887561,1455208386.77,0.974099107884,0.665981176925,0.0,58.28,1455208390.77,5.19999980927,1455208387.44,2.59999990463,90,1455208387.45,3.0,2.3599998951,0.639999985695,0.0
192,1455208388.27,34.1326558,-81.288745,1455208388.27,0.687005654467,1.11540272132,0.0,27.32,1455208392.11,4.5,1455208388.35,2.90000009537,90,1455208388.45,3.0,2.47000002861,0.75,0.0
193,1455208389.77,34.1326713,-81.2887401,1455208389.77,0.239594968256,1.31840595083,0.0,2.07,1455208393.45,3.90000009537,1455208390.37,2.0,135,1455208390.45,3.0,2.8900001049,0.430000007153,0.0
194,1455208391.27,34.1326875,-81.2887415,1455208391.27,-0.170132020829,1.38962408424,0.0,343.61,1455208394.8,4.19999980927,1455208391.38,2.0,135,1455208391.45,3.31999993324,3.22000002861,0.0,0.0
195,1455208392.27,34.1326997,-81.2887456,1455208392.27,-0.517355609029,1.48231008018,0.0,332.88,1455208396.13,3.59999990463,1455208392.39,1.29999995232,135,1455208392.46,3.53999996185,3.53999996185,0.0,0.0
196,1455208393.77,34.1327187,-81.2887583,1455208393.77,-0.79822135664,1.31698240907,0.0,319.38,1455208397.46,3.59999990463,1455208394.41,1.29999995232,225,1455208394.46,3.8599998951,3.53999996185,0.0,0.0
197,1455208395.27,34.1327352,-81.2887755,1455208395.27,-1.10450829922,1.38309848418,0.0,313.44,1455208398.8,3.20000004768,1455208395.42,1.29999995232,225,1455208395.47,3.97000002861,4.07000017166,0.0,0.0
198,1455208396.27,34.1327471,-81.2887883,1455208396.27,-1.20501657103,1.36394100442,0.0,311.59,1455208400.14,3.20000004768,1455208396.43,1.29999995232,270,1455208396.46,3.75,4.17999982834,0.0,0.0
199,1455208397.77,34.1327649,-81.2888098,1455208397.77,-1.30676878538,1.26678938327,0.0,310.0,1455208401.5,2.90000009537,1455208398.34,1.5,270,1455208398.47,3.75,4.28999996185,0.109999999404,0.0
200,1455208399.27,34.1327796,-81.2888301,1455208399.27,-1.4248426642,1.19558495402,0.0,308.7,1455208402.82,2.90000009537,1455208399.35,2.0,270,1455208399.47,3.97000002861,4.28999996185,0.209999993443,0.0
201,1455208404.27,34.1328301,-81.2889101,1455208404.27,-1.53452825372,1.08610452468,0.0,307.67,1455208404.15,2.90000009537,1455208403.39,2.0,270,1455208403.48,3.97000002861,4.5,0.319999992847,0.0
202,1455208405.27,34.1328399,-81.2889267,1455208405.27,-1.45526194267,1.12597188162,0.0,305.44,1455208405.5,3.20000004768,1455208405.41,2.59999990463,270,1455208405.49,4.07000017166,4.61000013351,0.319999992847,0.0
203,1455208406.77,34.1328553,-81.2889534,1455208406.27,-1.52652553465,1.09732392303,0.0,305.2,1455208406.83,3.20000004768,1455208406.42,2.0,225,1455208406.49,4.07000017166,4.61000013351,0.319999992847,0.0
204,1455208407.77,34.1328652,-81.2889708,1455208407.77,-1.57941623779,1.10920888376,0.0,304.31,1455208408.17,3.20000004768,1455208407.43,2.59999990463,248,1455208407.49,4.07000017166,4.5,0.430000007153,0.0
205,1455208409.27,34.1328801,-81.2889937,1455208409.27,-1.39501311172,1.27516211445,0.0,315.56,1455208409.5,3.20000004768,1455208409.35,2.59999990463,225,1455208409.5,4.07000017166,4.61000013351,1.28999996185,0.0
206,1455208410.77,34.1328998,-81.2890143,1455208410.77,-0.926722900037,1.36516836564,0.0,325.69,1455208410.84,3.20000004768,1455208410.36,1.29999995232,225,1455208410.5,4.07000017166,4.28999996185,0.959999978542,0.0
207,1455208411.77,34.1329134,-81.2890257,1455208411.77,-0.917217441147,1.59509001804,0.0,330.83,1455208412.2,3.20000004768,1455208411.36,2.0,180,1455208411.5,3.97000002861,4.28999996185,1.07000005245,0.0
208,1455208413.27,34.1329329,-81.2890402,1455208413.27,-0.928669675335,1.65758035525,0.0,333.21,1455208413.52,2.90000009537,1455208412.37,1.29999995232,180,1455208413.51,3.8599998951,4.28999996185,0.540000021458,0.0
209,1455208414.77,34.1329568,-81.2890566,1455208414.77,-0.908779555988,1.65717220548,0.0,334.52,1455208414.86,2.90000009537,1455208414.39,1.29999995232,180,1455208414.51,4.07000017166,4.17999982834,0.540000021458,0.0
210,1455208415.77,34.1329712,-81.2890659,1455208415.77,-0.808068178772,1.67529872514,0.0,335.22,1455208416.2,2.90000009537,1455208415.4,1.29999995232,180,1455208415.51,3.97000002861,4.07000017166,0.540000021458,0.0
211,1455208417.27,34.1329915,-81.2890779,1455208417.27,-0.756486688516,1.6222909388,0.0,333.71,1455208417.53,2.90000009537,1455208416.41,0.699999988079,203,1455208417.52,3.8599998951,4.17999982834,0.319999992847,0.0
212,1455208418.77,34.1330146,-81.2890932,1455208418.77,-0.876850933367,1.51447431165,0.0,333.0,1455208418.87,2.90000009537,1455208418.33,0.699999988079,158,1455208418.52,3.8599998951,4.28999996185,0.430000007153,0.0
213,1455208419.77,34.1330289,-81.2891025,1455208419.77,-0.865893625437,1.61218120242,0.0,333.99,1455208420.2,2.90000009537,1455208419.34,2.0,180,1455208419.52,3.8599998951,4.17999982834,0.430000007153,0.0
214,1455208421.27,34.1330491,-81.2891148,1455208421.27,-0.709663255296,1.58870326496,0.0,336.42,1455208421.55,2.90000009537,1455208421.36,1.29999995232,180,1455208421.52,3.75,3.8599998951,0.75,0.0
215,1455208422.77,34.1330718,-81.2891271,1455208422.77,-0.639031395734,1.59688411454,0.0,339.19,1455208422.9,3.59999990463,1455208422.37,0.699999988079,135,1455208422.53,3.53999996185,3.6400001049,0.639999985695,0.0
216,1455208423.77,34.1330861,-81.289134,1455208423.77,-0.537240936469,1.59178270382,0.0,342.0,1455208424.22,3.59999990463,1455208423.38,1.29999995232,45,1455208423.53,3.6400001049,3.75,0.540000021458,0.0
217,1455208425.27,34.1331063,-81.2891426,1455208425.27,-0.628626645086,1.67598584155,0.0,343.34,1455208425.56,3.59999990463,1455208425.39,1.29999995232,45,1455208424.53,3.6400001049,3.8599998951,0.639999985695,0.0
218,1455208426.27,34.1331213,-81.289148,1455208426.77,-0.53707990059,1.58127960222,0.0,343.19,1455208426.9,4.5,1455208426.4,0.699999988079,45,1455208426.54,3.53999996185,3.53999996185,0.540000021458,0.0
219,1455208427.77,34.1331443,-81.2891568,1455208427.77,-0.54839378661,1.53498021316,0.0,342.98,1455208428.24,4.19999980927,1455208427.31,0.699999988079,45,1455208427.54,3.43000006676,3.75,0.430000007153,0.0
220,1455208429.27,34.1331646,-81.2891647,1455208429.27,-0.548522379815,1.5455494812,0.0,342.78,1455208429.6,3.90000009537,1455208429.33,1.29999995232,45,1455208429.54,3.31999993324,3.6400001049,0.540000021458,0.0
221,1455208430.27,34.1331772,-81.2891701,1455208430.27,-0.528750860628,1.29631112291,0.0,342.27,1455208430.91,3.90000009537,1455208430.34,0.699999988079,45,1455208430.55,2.8900001049,2.8900001049,0.430000007153,0.0
222,1455208430.77,34.1331845,-81.2891727,1455208430.77,-0.398770419079,1.20577035661,0.0,342.17,1455208432.25,4.19999980927,1455208431.35,0.699999988079,45,1455208431.55,2.47000002861,2.47000002861,0.0,0.0
223,1455208431.27,34.1331891,-81.2891744,1455208431.77,-0.469471665624,1.15848882393,0.0,341.9,1455208433.6,3.90000009537,1455208432.36,1.29999995232,45,1455208432.55,2.25,2.47000002861,0.0,0.0
224,1455208431.77,34.1331958,-81.289177,1455208431.27,-0.409229523426,1.30745217777,0.0,341.67,1455208434.93,4.19999980927,1455208433.37,0.699999988079,90,1455208433.55,2.56999993324,3.0,0.430000007153,0.0
225,1455208432.27,34.1331999,-81.2891786,1455208433.27,-0.0301714113732,1.12959713435,0.0,351.01,1455208436.27,4.19999980927,1455208434.38,1.29999995232,90,1455208435.56,2.03999996185,2.56999993324,0.75,0.0
226,1455208433.77,34.133217,-81.2891804,1455208433.77,0.0099831300009,1.03995208405,0.0,4.35,1455208437.61,4.19999980927,1455208435.39,1.29999995232,135,1455208434.56,2.1400001049,2.8900001049,0.860000014305,0.0
227,1455208435.27,34.1332299,-81.2891792,1455208435.27,0.239015414755,0.846918904919,0.0,23.03,1455208438.95,4.5,1455208436.4,2.0,90,1455208436.56,1.61000001431,2.25,0.109999999404,0.0
228,1455208436.77,34.1332409,-81.2891736,1455208436.77,0.419566271125,0.609560615636,0.0,39.91,1455208440.3,4.90000009537,1455208437.31,2.90000009537,90,1455208437.56,1.17999994755,2.03999996185,0.109999999404,0.0
229,1455208437.77,34.1332465,-81.2891687,1455208437.77,0.582446903835,0.50364233759,0.0,53.24,1455208441.63,4.90000009537,1455208438.32,2.59999990463,90,1455208438.57,1.07000005245,2.1400001049,0.319999992847,0.0
230,1455208439.27,34.1332506,-81.2891594,1455208439.27,0.598666964129,0.039973316864,0.0,81.94,1455208442.96,4.90000009537,1455208439.32,2.59999990463,90,1455208439.56,0.860000014305,1.92999994755,0.0,0.0
231,1455208440.77,34.1332527,-81.2891509,1455208440.77,0.427856926157,0.238827240363,0.0,100.0,1455208444.3,5.19999980927,1455208440.33,3.29999995232,45,1455208440.57,0.209999993443,0.639999985695,0.0,0.0
